Outlier,comment_count,down_votes,post_id,reputation,score,up_votes,user_id,view_count,views
score,3,49,31790967,6229,1,351,3607273,18,912
score,0,13,37005673,446,1,49,1228736,14,148
score,0,49,33430762,7955,1,477,2613662,15,422
score,0,9,35939562,2272,1,380,3194213,15,638
score,0,6,35877018,202,-1,25,5255941,17,25
score,4,33,37466212,11323,1,1455,2091169,17,975
score,1,4,37338879,1082,1,295,2535843,13,209
score,2,0,31565373,269,1,121,3125112,16,29
score,0,220,37275084,5737,1,2206,1147385,17,968
score,2,0,35685882,533,-1,25,1168239,17,38
score,0,4,34617312,1145,1,30,1228263,6,64
score,0,0,21838977,1084,1,36,1246086,18,87
score,2,3,33173351,917,-1,100,1446264,19,130
score,10,2,37482402,1806,1,1137,1700106,16,197
score,6,18,26168362,1976,-1,160,2816909,16,184
score,0,1,37588223,366,-1,59,3353752,7,176
score,1,1,37481881,366,-1,59,3353752,12,176
score,0,10,33357782,2700,1,2306,3909886,18,287
score,2,0,37121652,64,-1,9,4332108,18,14
score,0,0,37440661,189,1,0,6162335,17,27
score,0,6,32259737,5774,1,692,115102,16,597
score,0,16,37545896,2140,1,128,547239,11,288
score,0,21,32957353,4711,1,178,1479619,16,548
score,7,21,37521835,4711,-2,178,1479619,18,548
score,3,15,36154383,4958,1,581,1735653,17,454
score,0,15,37006837,4958,1,581,1735653,15,454
score,0,6,37252377,2786,2,527,2656101,19,196
score,1,2,33013242,1059,1,401,3570183,14,142
score,0,6,36935599,605,1,223,4592852,14,118
score,3,1,37102804,335,1,16,6138721,14,52
score,0,2,33757583,3139,-4,65,1752935,19,322
score,0,5,35770975,605,1,59,4026748,17,78
score,0,0,31784035,166,1,53,4258956,18,21
score,0,2,26531715,412,1,18,3852586,18,40
score,0,6,19709918,4187,1,163,240218,18,508
score,2,18,32074632,22239,1,1893,509706,19,1497
score,0,9,37482794,8389,-1,285,1261316,16,443
score,1,0,25457627,2937,1,104,2042767,19,351
score,2,5,30911684,7400,1,1053,3398554,16,615
score,0,15,34329456,653,1,169,4086095,18,292
score,0,126,34446666,23409,1,1452,202168,16,1690
score,0,2,7086120,5179,1,548,871079,18,464
score,0,187,37501518,8963,1,582,17971,19,1496
score,0,1,37075759,790,1,31,421039,19,93
score,4,4,34566860,3227,-2,77,1577959,17,254
score,0,24,30211868,5264,1,204,2000012,16,426
score,0,16,22834267,3988,1,396,1014237,16,732
score,0,16,35333713,3988,1,396,1014237,12,732
score,1,1,33701758,259,1,69,2111795,11,41
score,0,19,21574826,1217,1,365,26201,15,182
score,0,3,19833017,6138,1,228,28190,19,495
score,4,6,37618025,1728,1,186,29573,16,266
score,11,65,30335961,11494,1,367,404568,19,966
score,0,9,13253129,5273,2,282,1160747,19,290
score,0,0,36738408,101,1,4,2131738,13,16
score,0,0,36837400,643,3,3,3625467,17,20
score,7,6,34005121,1125,-1,116,598832,16,68
score,2,11,34974552,897,-1,187,701867,16,95
score,0,22,35026711,5056,1,436,923340,16,875
score,0,3,33824330,4270,-1,358,1650337,18,467
score,2,0,29581070,617,1,3,2920176,17,64
score,0,0,36291672,984,1,14,3423025,17,77
score,0,0,37230506,185,1,13,3440031,17,18
score,2,0,32067404,81,1,15,2765211,17,33
score,0,322,33771746,28934,1,1294,31667,10,2418
score,0,0,35893192,579,1,45,1464618,14,67
score,0,0,36937467,271,1,24,3710926,19,42
score,0,10,14647091,9938,1,633,398939,16,695
score,4,3,32288752,1922,1,253,2245934,17,238
score,0,10,36308239,1577,1,107,2251468,17,397
score,2,10,35226228,1577,-1,107,2251468,18,397
score,0,0,37113487,5,1,0,6309839,18,1
score,1,0,35819375,19,-2,0,6022366,15,2
score,0,0,31171036,58,1,0,5071207,19,3
score,2,0,37346242,151,-1,13,245456,19,3
score,0,0,37535325,197,2,15,5870762,16,6
score,0,0,31586585,39,1,1,2567946,13,8
score,0,0,36850415,61,-1,4,2924961,9,11
score,0,1,35816901,188,1,4,4191798,16,12
score,0,3,27254589,358,1,54,643923,15,13
score,0,0,34838997,89,1,4,2231945,19,13
score,0,0,37432252,1,-1,0,4334454,16,1
score,0,0,35859092,1,-1,0,6032430,18,2
score,0,0,22098759,3,-2,0,3337175,19,1
score,0,0,25712719,3,-1,0,4016967,18,2
score,1,0,37591433,3,-1,0,6414551,9,2
score,3,0,33399580,3,-1,0,4495734,19,5
score,1,0,32551374,11,1,0,5330982,15,1
score,6,0,36333084,13,1,0,5534424,12,0
score,3,0,37713060,13,1,0,467021,17,9
score,0,0,35521988,23,-1,14,5900517,18,111
score,1,0,37505148,23,-2,0,5661248,17,13
score,1,0,36827425,31,1,2,5923623,17,16
score,1,0,32656495,41,1,1,4591527,15,4
view_count,0,9,37768913,9020,0,201,114865,2,743
view_count,0,0,37118081,283,0,28,621170,2,73
comment_count,8,2098,37342151,30144,0,1264,131809,16,1923
comment_count,6,13,36560530,2073,0,1964,1499072,18,340
comment_count,3,19,35920077,2040,0,325,218208,18,464
comment_count,4,26,22859482,6517,0,166,221284,18,466
comment_count,3,56,34081743,2498,0,266,2372784,19,363
comment_count,5,61,36678999,893,0,69,2565581,19,218
comment_count,3,11,32661087,34006,-1,1262,683553,19,1640
comment_count,7,46,32828267,1234,1,121,2393347,19,105
comment_count,5,6,33318250,494,1,71,3518938,18,36
comment_count,3,5,33580402,419,1,90,2086789,18,56
comment_count,4,0,34038791,275,0,23,1218376,17,29
comment_count,3,3,34120041,685,0,35,1483434,17,73
comment_count,3,0,24025060,63,0,17,3675617,17,22
comment_count,3,0,34951674,349,1,11,4382693,17,76
comment_count,4,68,37644046,6627,1,595,1446048,13,828
comment_count,3,0,36386369,53,0,5,6084936,16,36
comment_count,3,19,33453626,3766,1,138,222018,15,226
comment_count,5,24,36392629,2033,1,445,1030100,14,446
comment_count,5,242,28725286,39423,0,2998,199700,17,6794
comment_count,3,0,37731403,244,0,1,5581032,17,61
comment_count,8,0,30558153,481,0,267,613668,19,51
comment_count,4,9,34294616,3019,0,246,653292,16,346
comment_count,4,6,37569480,409,0,25,946368,17,31
comment_count,5,41,30095932,6573,1,315,1957849,18,765
comment_count,3,33,36497554,960,0,56,2310466,16,323
comment_count,4,22,33745346,2202,0,61,2061989,16,334
comment_count,4,5,37724663,214,0,32,1545555,12,60
comment_count,8,2,36101203,592,0,37,2332946,19,52
comment_count,4,17,25155516,8144,0,493,37941,16,498
comment_count,4,1,31624719,1094,0,106,3601411,14,150
comment_count,14,0,36198172,117,0,83,5525895,18,36
comment_count,3,2,36796306,1021,0,26,2048821,15,96
comment_count,4,2,33374044,157,0,62,3887392,13,19
comment_count,7,16,33634857,7320,0,668,382788,19,754
comment_count,3,33,23276398,8192,0,114,384443,18,235
comment_count,4,1,27403860,3234,0,154,1925574,16,502
comment_count,4,3,37548267,1494,0,13,591175,16,94
comment_count,4,14,36919959,603,0,230,4490181,14,74
comment_count,4,0,30242008,2514,0,54,1512175,14,98
comment_count,5,1,37257918,1655,-3,113,1691735,19,213
comment_count,3,1,34880295,1655,0,113,1691735,12,213
comment_count,4,0,30778569,1345,0,48,4257468,12,87
comment_count,3,0,36796229,1345,0,48,4257468,18,87
comment_count,3,2,31761908,2475,0,425,1778169,10,531
comment_count,5,0,37763879,117,0,11,3579266,16,22
comment_count,6,44,37761159,2365,0,155,596841,14,443
comment_count,5,0,29296556,3703,0,56,356582,15,148
comment_count,4,69,37326998,7471,0,608,567059,14,744
comment_count,3,7,29261970,2959,0,99,2277139,17,319
comment_count,3,7,35013065,2959,0,99,2277139,10,319
comment_count,3,7,35503352,2959,0,99,2277139,19,319
comment_count,4,0,34923139,246,0,42,1729112,13,21
comment_count,5,0,33566938,309,1,6,5530683,17,35
comment_count,6,0,31935741,137,0,14,5200387,10,45
comment_count,3,34,36010483,2207,0,174,1243790,19,317
comment_count,3,12,35302777,8484,0,509,1259261,14,385
comment_count,4,0,36480588,73,0,6,2420913,15,19
comment_count,3,3,4334158,799,0,54,414830,14,108
comment_count,3,53,37597066,22546,0,455,11755,16,2372
comment_count,4,0,36301185,93,0,23,984146,18,20
comment_count,3,7,36159073,2822,0,94,1448966,13,236
comment_count,3,0,37761872,239,0,16,1650724,12,71
comment_count,4,0,37137433,219,0,27,2529106,12,36
comment_count,6,201,32411162,13352,0,1548,261682,19,2076
comment_count,3,0,37690793,127,-1,12,2422218,17,39
comment_count,4,0,34067104,205,0,10,3787555,14,33
comment_count,5,0,35414668,233,0,29,5414358,16,56
comment_count,5,0,36479211,233,0,29,5414358,17,56
comment_count,4,948,33218516,6667,0,1093,1477407,14,1136
comment_count,4,948,36944517,6667,1,1093,1477407,19,1136
comment_count,6,157,35989377,2204,0,97,4141176,19,286
comment_count,4,235,36912477,26890,1,649,458742,17,1575
comment_count,4,235,34257742,26890,0,649,458742,18,1575
comment_count,3,235,36848453,26890,0,649,458742,14,1575
comment_count,3,21,35086108,4245,0,1507,389828,19,382
comment_count,4,1,22097742,8833,0,61,1081325,16,228
comment_count,6,56,20458662,4583,0,1677,2413722,19,298
comment_count,6,24,37585219,5150,0,1157,3632206,16,1066
comment_count,3,24,37712798,5150,-1,1157,3632206,18,1066
comment_count,4,4,37032121,1558,0,59,944788,17,133
comment_count,3,0,29273409,5,-2,0,1421774,19,55
comment_count,3,28,37206982,4860,1,225,1305699,19,277
comment_count,6,1,25907545,1568,0,4,844070,17,102
comment_count,4,22,34422067,5059,1,165,873139,13,500
comment_count,4,22,18603007,5059,0,165,873139,18,500
comment_count,3,5,35345620,5984,0,315,3581788,15,677
comment_count,3,5,35684067,5984,0,315,3581788,19,677
comment_count,7,0,34486354,207,0,18,3582842,15,69
comment_count,3,19,31186209,1604,0,155,815553,14,284
comment_count,7,10,36917146,12209,1,192,222151,16,953
comment_count,3,80,37054007,26041,0,1797,319618,16,2531
comment_count,5,13,37347741,3171,0,712,578738,17,235
comment_count,3,0,37279932,107,-1,12,1889622,16,68
comment_count,4,4,37115075,359,0,14,2872408,11,31
comment_count,3,0,37440000,25,0,1,2451927,16,1
comment_count,4,0,37323190,19,0,0,5874182,17,3
comment_count,6,0,37348882,73,0,0,6347959,17,3
comment_count,3,0,35935812,121,0,10,3331922,18,6
comment_count,4,0,36034242,61,0,14,961261,19,6
comment_count,8,0,29416967,36,1,15,3747674,17,6
comment_count,7,0,31614780,69,1,5,5078761,16,8
comment_count,4,0,35367097,43,-1,4,5845920,16,9
comment_count,3,0,33755837,29,0,4,3453681,8,9
comment_count,3,0,33401982,191,0,102,5194215,16,11
comment_count,3,0,37348648,53,0,69,6346353,10,12
comment_count,4,0,37455111,145,-1,38,1761503,18,12
comment_count,3,0,31830602,79,0,2,1487207,18,12
comment_count,5,0,37354309,123,1,12,464710,18,12
comment_count,5,0,30828267,39,0,0,2487280,16,13
comment_count,4,0,34963144,39,1,0,2487280,18,13
comment_count,6,0,26643111,39,0,1,3925279,13,13
comment_count,3,0,37223575,51,0,40,5319918,17,14
comment_count,3,0,37348997,1,0,0,6361547,19,1
comment_count,4,0,36986963,1,0,0,6282041,16,6
comment_count,8,0,31458325,9,0,0,4134528,14,7
comment_count,4,0,29880472,11,1,0,2562054,13,3
comment_count,3,0,37619648,21,0,7,5979431,9,2
comment_count,4,0,37436395,23,-1,0,3060940,9,38
comment_count,3,1,37361267,240,-1,70,5102848,13,87
comment_count,3,15,37224425,389,0,19,5545947,14,86
comment_count,3,5,37724298,3405,0,207,192999,12,141
comment_count,4,0,37700484,440,1,27,2221770,13,25
comment_count,6,26,23832475,4172,0,3433,2135045,14,363
comment_count,3,0,37133337,341,0,22,1233535,18,92
comment_count,3,11,35721007,3110,1,406,265431,15,488
comment_count,3,11,33942986,3110,1,406,265431,18,488
comment_count,8,434,35481583,4693,2,753,5897602,19,795
comment_count,8,434,35339260,4693,0,753,5897602,16,795
comment_count,5,434,35428222,4693,1,753,5897602,19,795
comment_count,3,10,37324553,480,0,45,6204844,14,44
comment_count,3,157,37280132,10959,0,1383,695749,13,1118
comment_count,4,25,33656213,5417,0,1458,2422230,17,262
comment_count,3,0,37232324,371,0,41,4615581,15,45
comment_count,4,0,35557292,5229,1,57,97925,17,365
comment_count,5,23,34635371,11623,0,519,180420,19,805
comment_count,3,6,36730195,735,1,41,357747,15,127
comment_count,3,20,37391563,1508,-1,112,479129,18,97
comment_count,3,0,34748902,119,0,17,4749176,14,20
comment_count,4,10,23800754,747,0,111,3412847,18,83
comment_count,4,26,36793142,251,0,7,6044058,13,35
comment_count,5,0,37425466,81,-1,2,6305574,14,31
comment_count,4,37,28820948,14597,0,883,382307,15,1343
comment_count,6,0,35813179,1958,1,48,1134275,8,202
comment_count,7,7,23322532,2548,0,126,2840178,19,404
comment_count,5,16,24974279,4520,0,150,1094001,15,757
comment_count,3,1,36152790,236,0,23,2046646,16,48
comment_count,5,1,25962821,236,0,23,2046646,19,48
comment_count,3,0,29082417,323,0,12,2566682,19,150
comment_count,4,0,25165052,477,0,6,3657339,16,157
comment_count,3,1,26689297,3915,1,724,1572408,19,255
comment_count,15,58,29394831,3824,0,142,2346961,13,330
comment_count,4,0,37742555,1118,0,15,3291266,17,200
comment_count,4,1,37463600,212,0,94,1031404,16,62
comment_count,7,25,37628044,1247,0,178,3233459,15,121
comment_count,4,1,32046238,528,0,13,4512316,16,80
comment_count,7,0,37181053,653,0,138,5524120,13,157
comment_count,3,0,34925196,653,0,138,5524120,19,157
comment_count,3,0,35460004,653,0,138,5524120,19,157
comment_count,5,7,37747522,1482,1,81,1049464,17,61
comment_count,3,5,32904121,2427,0,264,1050179,19,234
comment_count,3,15,34055112,55182,0,98,343204,11,2363
comment_count,3,7,33921006,242,0,20,3419903,12,53
comment_count,5,1,36083488,278,0,59,917651,18,75
comment_count,3,116,36970447,23815,0,4548,1079110,16,2002
comment_count,3,3,37656361,816,1,50,1677045,18,106
comment_count,3,24,36350498,6467,0,187,726965,15,684
comment_count,6,24,37595330,6467,1,187,726965,16,684
comment_count,3,11,30622838,834,0,78,1630276,19,74
comment_count,3,20,33677383,3309,0,186,1894453,18,165
comment_count,3,0,29865069,165,0,4,4470516,9,39
comment_count,8,0,29352268,165,0,4,4470516,19,39
comment_count,3,0,25060436,807,0,15,601587,19,237
comment_count,3,0,31518949,807,0,15,601587,18,237
comment_count,3,69,35296406,2747,0,106,2131092,11,152
comment_count,4,0,36132987,85,0,5,1978018,15,25
comment_count,4,0,35633797,138,0,1,4981694,17,21
comment_count,7,16,37422208,5295,0,512,521392,19,348
comment_count,3,16,37491172,5295,0,512,521392,10,348
comment_count,3,0,26663800,249,0,35,2635961,19,43
comment_count,3,19,37684612,3098,0,442,2921817,17,467
comment_count,6,0,35182019,192,0,4,3296687,19,25
comment_count,4,0,35877975,683,0,47,2711331,17,55
comment_count,3,9,37653267,11092,0,3698,849697,17,495
comment_count,3,0,36961746,3025,0,152,1304016,17,273
comment_count,3,0,37730362,3025,-1,152,1304016,10,273
comment_count,7,0,37592619,3025,0,152,1304016,18,273
comment_count,3,0,37657395,3025,0,152,1304016,19,273
comment_count,5,0,36117145,3025,0,152,1304016,19,273
comment_count,3,0,37636317,3025,0,152,1304016,17,273
comment_count,3,0,37252483,151,0,195,5306869,10,30
comment_count,4,6,36496744,8908,0,161,384478,11,534
comment_count,3,2,37270433,925,0,212,3112985,14,75
comment_count,5,27,34394564,1871,0,352,1164789,19,698
comment_count,4,0,34105303,89,0,2,3960873,17,40
comment_count,4,0,36746252,89,1,2,3960873,16,40
comment_count,3,0,33723611,172,1,27,5558115,17,49
comment_count,5,0,33750601,172,0,27,5558115,17,49
comment_count,3,45,37309611,4354,0,157,109347,17,708
comment_count,3,42,27234656,21155,0,1006,442351,17,1225
comment_count,5,42,37597375,21155,0,1006,442351,17,1225
comment_count,3,0,26300821,1141,0,17,296530,17,72
comment_count,4,29,33616637,6199,0,414,595305,16,1272
comment_count,7,2,37574826,1331,0,121,1472266,18,205
comment_count,4,28,37632798,693,0,178,6155692,13,75
comment_count,4,2,28064025,564,0,15,562433,19,22
comment_count,3,1,37253637,212,0,13,5120312,13,68
comment_count,3,0,32231013,385,0,10,1329974,15,48
comment_count,3,1,36070394,172,0,117,5830659,15,27
comment_count,4,29,24576355,7033,1,162,876937,15,440
comment_count,3,29,26676025,7033,0,162,876937,19,440
comment_count,3,2,33218460,519,0,16,1468915,18,31
comment_count,3,1,25291843,608,0,74,3877909,11,64
comment_count,8,2,13608063,367,0,25,1361500,19,44
comment_count,6,8,35224273,368,0,4,5267999,17,38
comment_count,4,0,26663431,331,-1,28,2126810,16,115
comment_count,3,12,23708856,897,1,144,134118,17,103
comment_count,3,0,37756523,281,0,32,4206036,18,26
comment_count,4,3,30326930,1046,1,39,526428,11,48
comment_count,6,6,37761722,1156,0,123,5718237,13,113
comment_count,3,0,35750407,48,-2,51,6008400,15,6
comment_count,3,0,37751594,37,0,4,1382366,9,7
comment_count,7,0,36106112,101,0,0,1851052,19,8
comment_count,8,0,35987581,147,0,33,1551819,17,9
comment_count,3,0,29124059,35,0,3,3706520,18,9
comment_count,3,0,37664833,58,-1,1,6426220,16,9
comment_count,3,0,37554667,49,0,0,3623637,18,10
comment_count,5,0,29373483,83,-1,1,4534218,17,13
comment_count,4,0,37497228,1,0,0,6393914,8,0
comment_count,4,0,35925379,1,0,0,6046596,13,5
comment_count,3,0,36579379,1,0,0,6002168,14,6
comment_count,4,0,29716312,3,-4,0,4804161,19,0
comment_count,5,0,37679252,11,0,0,4596877,13,9
comment_count,3,0,37228084,13,0,0,5671152,17,17
comment_count,10,0,37300886,13,-1,0,3476240,18,9
comment_count,5,0,36719246,21,0,0,3484026,13,15
comment_count,6,27,33156241,588,0,58,2420976,18,144
comment_count,5,80,36007765,3015,0,66,2499892,16,211
comment_count,5,133,34004091,5299,0,275,5045227,18,620
comment_count,4,38,37745603,3219,0,2065,318414,11,614
comment_count,4,0,37374869,239,0,2,6019597,13,94
comment_count,4,14,33715334,5500,0,598,1077188,18,404
comment_count,10,0,35904670,29,0,0,3295134,15,22
comment_count,3,0,36157266,167,0,21,1712112,19,24
comment_count,4,12,28175407,7709,0,72,126970,17,415
comment_count,4,11,25218650,1041,0,208,1600679,18,99
comment_count,3,2,37281990,1436,1,27,491284,19,63
comment_count,4,14,37257169,3947,1,759,3059024,14,297
comment_count,4,0,36914123,122,0,12,3812866,16,34
comment_count,3,0,35085887,77,0,72,5127347,15,15
comment_count,5,148,31165184,1692,0,509,1178075,16,154
comment_count,3,4,37531176,618,0,98,2011368,7,65
comment_count,4,2,32209878,828,0,58,1477313,18,75
comment_count,3,1,32698335,564,1,34,2135219,17,139
comment_count,6,0,36503270,403,0,13,3374382,16,32
comment_count,6,1,37756055,333,0,102,370092,16,146
comment_count,4,1648,36012966,279695,0,1406,507674,18,22360
comment_count,4,28,30777256,378,0,22,3779709,18,27
comment_count,3,0,37582127,45,0,2,5505487,16,33
comment_count,5,44,23643514,19231,0,812,240363,16,2131
comment_count,6,5,33740295,748,-2,68,3087106,17,93
comment_count,6,6,36398828,1348,0,40,4831663,16,104
comment_count,3,0,35274594,107,0,3,1249634,13,19
comment_count,4,4,37732499,2050,1,569,2883603,16,333
comment_count,4,0,35370181,323,1,30,4849946,11,55
comment_count,5,8,24328870,2320,0,263,3078075,19,225
comment_count,5,2,29308516,2641,0,916,539883,15,154
comment_count,4,23,37764847,11118,0,1339,499699,9,632
comment_count,6,9,36424001,1039,0,145,2823898,19,65
comment_count,8,7,33368053,2948,0,317,4174195,13,399
comment_count,3,7,36473015,2948,0,317,4174195,18,399
comment_count,3,7,36544611,2948,0,317,4174195,16,399
comment_count,3,849,28305484,16264,1,1507,930393,18,1744
comment_count,5,73,35300221,7143,0,1988,2038544,19,498
comment_count,5,17,34071141,2258,1,230,4400016,19,243
comment_count,3,0,36561265,54,0,57,4667907,18,26
comment_count,6,17,36742937,1034,0,57,4754758,11,90
comment_count,13,47,36742878,2481,0,52,5409512,19,354
comment_count,3,0,34119623,1411,0,108,442281,11,79
comment_count,3,0,27809370,277,0,14,1261079,18,39
comment_count,9,32,36612191,3521,1,447,2487602,19,1000
comment_count,4,6,36158680,5679,0,113,664237,17,434
comment_count,6,4,32036930,768,0,110,3070181,18,187
comment_count,4,0,37212237,77,0,1,3457558,17,24
comment_count,7,0,37468068,59,-1,8,4556616,19,23
comment_count,4,290,15047053,23645,0,3889,156755,16,5226
comment_count,3,2,34833616,1060,-1,29,351170,14,129
comment_count,6,40,36815322,4518,0,137,470159,16,422
comment_count,4,40,34946882,4518,0,137,470159,19,422
comment_count,4,7,35288650,2746,0,80,615809,19,240
comment_count,3,5,32418305,850,0,16,1014318,17,84
comment_count,4,1,26974605,211,-2,24,2258458,19,71
comment_count,4,2,37720507,314,0,41,2903709,17,156
comment_count,3,0,35552024,95,2,6,3032288,13,17
comment_count,4,0,33503085,131,0,439,5341242,19,47
comment_count,3,4,34117047,1786,0,79,529482,19,413
comment_count,3,67,36620216,29864,0,1496,15369,18,2531
comment_count,3,86,36541393,2683,0,414,159365,17,353
comment_count,3,13,26141932,9633,0,675,204819,18,988
comment_count,4,0,29946719,17,0,0,2058886,19,27
comment_count,7,21,31600076,2758,0,139,3033858,16,225
comment_count,4,11,36383540,17348,0,373,26107,17,813
comment_count,4,0,34035791,785,0,45,531341,17,211
comment_count,3,3,32551513,2670,1,79,2259117,18,152
comment_count,3,20,25444176,948,0,37,2450935,19,142
comment_count,3,20,37395381,948,0,37,2450935,16,142
comment_count,3,2,36644334,5402,1,89,3914111,15,175
comment_count,5,0,32401006,253,0,7,262994,19,29
comment_count,5,257,28318163,5822,0,4348,1075247,14,1198
comment_count,4,7,30139905,648,0,58,3859951,15,98
comment_count,3,51,37169759,7556,2,307,342932,19,1168
comment_count,4,0,34843079,45,0,1,3449597,19,23
comment_count,3,1,37549204,6151,1,319,4675736,16,1136
comment_count,4,13,37622851,8905,0,2316,2287576,18,1800
comment_count,3,13,36179316,8905,0,2316,2287576,13,1800
comment_count,4,13,36086537,8905,0,2316,2287576,19,1800
comment_count,3,13,36061045,8905,0,2316,2287576,19,1800
comment_count,4,13,35920341,1648,0,35,5545882,17,408
comment_count,9,1,35892270,3232,0,64,279791,16,157
comment_count,4,1,31729149,3232,0,64,279791,11,157
comment_count,3,2,35361812,523,2,32,2773052,19,45
comment_count,7,7,35892193,1444,0,72,5194337,17,235
comment_count,4,0,32728760,107,0,4,1600900,8,47
comment_count,3,0,34515896,1140,-2,794,630530,15,276
comment_count,7,16,37499742,12409,1,450,1019952,17,766
comment_count,4,53,37751468,8226,0,1029,61311,12,1149
comment_count,4,2,30260248,897,1,81,1870509,11,92
comment_count,5,28,34121360,5466,0,16,3195915,15,101
comment_count,4,1,23687449,5809,0,94,1125496,17,336
comment_count,3,61,31555134,1402,0,164,1925536,9,401
comment_count,8,1,37590492,244,0,774,1989141,19,86
comment_count,6,97,36488139,31238,0,412,183579,16,1644
comment_count,3,18,36456746,10995,0,652,16964,15,1626
comment_count,5,0,37563560,233,1,16,6078343,18,20
comment_count,3,2,31789842,515,0,13,580382,12,58
comment_count,4,2,37305012,363,0,70,6004014,15,97
comment_count,3,2,36069051,363,1,70,6004014,19,97
comment_count,3,2,32302350,1058,0,61,3053366,17,287
comment_count,5,16,37027577,3670,0,1846,1385174,16,525
comment_count,4,0,37596266,247,1,122,4104196,14,33
comment_count,6,0,35704598,145,0,40,3607750,19,92
comment_count,5,1,37416788,983,0,99,1730278,19,43
comment_count,4,26,31680091,1270,0,344,2050403,16,295
comment_count,3,7,31899916,1521,0,82,4520308,15,369
comment_count,14,7,32097011,1521,-1,82,4520308,13,369
comment_count,4,7,32019926,1521,1,82,4520308,19,369
comment_count,5,7,36321451,1521,0,82,4520308,16,369
comment_count,6,7,36097421,1521,0,82,4520308,12,369
comment_count,3,0,37690593,551,0,2,6172469,18,3
comment_count,3,0,36006826,15,-1,0,6039254,18,4
comment_count,4,0,37667739,43,-7,3,6118448,14,5
comment_count,4,0,36609285,75,1,3,6185438,19,5
comment_count,3,0,34898670,29,1,17,5389357,18,7
comment_count,3,0,35774283,97,0,25,4292246,18,8
comment_count,4,0,37684792,143,0,17,3183412,18,9
comment_count,3,0,17373496,27,0,0,2105016,11,12
comment_count,3,0,23175988,61,0,0,3054080,17,13
comment_count,3,0,30484202,1,0,0,4944900,10,0
comment_count,3,0,26647982,1,0,0,2814159,16,4
comment_count,5,0,25790081,3,0,0,3907079,10,7
comment_count,5,0,35584450,3,0,0,5969151,16,9
comment_count,3,0,37630713,3,0,0,6422956,17,11
comment_count,4,0,37443019,13,0,0,6107546,18,14
comment_count,4,0,29626220,23,0,0,3398454,16,40
comment_count,3,0,32204675,41,0,3,4633475,18,29
comment_count,4,3,19935712,1047,0,235,638400,19,193
comment_count,4,0,36861880,103,0,20,2136674,14,28
comment_count,4,19,36872881,1080,0,56,5577674,13,111
comment_count,3,19,33785956,1080,0,56,5577674,19,111
comment_count,3,18,29304076,2415,0,279,387761,18,252
comment_count,3,3,20341581,1339,0,523,1365650,19,368
comment_count,4,18,33673254,2891,0,288,759924,13,317
comment_count,3,0,33912991,139,0,32,4239367,19,43
comment_count,3,0,22360844,281,1,10,1038598,18,24
comment_count,3,2,37341754,932,0,226,2542919,15,138
comment_count,8,34,37213362,1981,0,256,237258,18,259
comment_count,3,1,34756028,493,0,13,670163,15,145
comment_count,3,0,34950613,479,0,32,4511007,18,90
comment_count,5,0,37467363,129,0,0,6357705,17,17
comment_count,8,21,32373416,3450,0,91,1587951,12,215
comment_count,3,3,36098267,1229,0,93,1775718,12,85
comment_count,3,0,37264605,1127,0,16,1284680,12,79
comment_count,3,0,36810663,243,-2,3,3125923,19,26
comment_count,3,0,37215293,243,0,3,3125923,19,26
comment_count,4,7,34088375,1286,1,175,4169411,19,301
comment_count,4,31,32482919,3888,0,1870,395295,10,1110
comment_count,3,5,24527119,1102,0,97,1165189,18,82
comment_count,7,0,27151398,17,0,0,1895029,9,21
comment_count,7,4,35143266,285,0,76,4498202,19,35
comment_count,7,45,33904826,6024,0,1804,400691,15,647
comment_count,3,21,36699401,777,0,51,1527537,18,85
comment_count,4,2,33894608,890,0,1762,1691719,19,124
comment_count,4,0,36429381,583,1,3,2459062,15,41
comment_count,3,11,37364770,2314,-1,1011,5107084,11,189
comment_count,3,0,14402646,4553,0,0,538847,18,245
comment_count,3,10,24686472,21421,0,256,24109,18,933
comment_count,4,10,35640835,486,0,22,2908971,14,68
comment_count,3,8,28859845,423,-1,27,4514399,16,70
comment_count,5,0,36643010,119,0,30,664572,15,27
comment_count,4,8,27984112,1686,0,158,2086839,17,229
comment_count,4,9,35951221,6990,0,203,2957677,18,486
comment_count,3,27,26692520,5696,0,112,3562271,18,310
comment_count,11,6,37219268,569,0,14,5666482,15,92
comment_count,3,1,35727420,2100,0,175,185668,18,332
comment_count,4,13,36545288,4273,0,232,362840,9,415
comment_count,4,13,37213341,4273,0,232,362840,10,415
comment_count,4,0,35299267,1385,0,104,1204446,13,261
comment_count,3,484,27375605,28663,0,1577,21061,19,2387
comment_count,3,6,21412691,1196,0,67,837787,18,171
comment_count,6,6,21498476,1196,0,67,837787,18,171
comment_count,4,6,23525772,1196,0,67,837787,16,171
comment_count,4,1,37744866,701,-1,70,3779507,15,190
comment_count,4,0,36699565,193,1,95,5775994,16,22
comment_count,4,46,37080167,17310,1,3414,303612,17,4062
comment_count,6,44,25451919,6788,0,809,1324741,16,816
comment_count,4,1,37264745,405,0,9,3495792,19,32
comment_count,3,0,36015225,113,0,22,1606637,19,47
comment_count,4,10,36328213,3924,0,387,2645833,17,247
comment_count,5,2,28294230,3820,0,94,3677259,15,247
comment_count,4,0,34078066,169,0,24,4916173,12,46
comment_count,4,2,36585252,230,0,26,6142676,18,55
comment_count,3,5,31941601,7254,0,1210,225813,13,449
